,TAXYEAR,PARCEL,SFRCONDO,COMPLEXID,INSPECTION,CLASS,STORIES,ROOMS,QUALITY,WALLS,ROOF,HEAT,COOL,BATHFIXTUR,PATIO,PATIONUMBE,CONDITION,SQFT,YEAR,GARAGE,GARAGECAPA,POOLAREA,MAIN,CONTROL,ACTUAL,LASTACTION,VALUATIONC,APPLICATION,ENHANCEMEN,ADJUSTMENT,APPRAISER,PHONE
4368,2020,217520890,S,9999,Jan  1 1753 12:00AM,1,1,2,2,0,7,6,2,3,9,0,2,240,1984,9,0,0,44706,44706,25482,20070207,00,0125,0,1,Jerry M.,724-3051
4369,2020,217521060,S,9999,Sep  1 1985 12:00AM,1,1,4,1,2,7,4,2,3,9,0,2,864,1964,3,1,0,60443,60443,34453,20060208,00,0125,0,1,Jerry M.,724-3051
4370,2020,219400100,S,9999,Dec 24 2018 12:00AM,1,1.5,3,2,6,3,8,1,3,9,0,2,786,1985,9,0,0,96500,96885,96500,20181227,OL,1227,0,1,Jerry M.,724-3051
4371,2020,221380280,S,9999,May  2 2012 12:00AM,1,1,4,1,8,1,6,1,3,3,1,1,615,1956,3,1,0,128409,128409,86034,20120514,00,0125,4520,1,Jerry M.,724-3051
4372,2020,222110430,S,9999,Oct  1 1985 12:00AM,1,1,5,2,0,1,1,1,3,9,0,2,986,1972,1,2,525,124635,124635,109679,19851030,00,0125,0,1,Michael V.,724-7421
4373,2020,222280310,S,9999,Oct  1 1987 12:00AM,1,1,2,1,0,7,8,2,3,3,2,2,853,1972,9,0,0,133482,133482,117464,20070207,00,0125,0,1,Michael V.,724-7421
4374,2020,22419025D,S,9999,Jan 23 2015 12:00AM,1,1,4,1,0,7,8,2,3,9,0,1,790,1937,9,0,0,82090,82090,76344,20150126,00,0125,0,1,Jerry M.,724-3051
4375,2020,224390230,S,9999,Dec 24 2018 12:00AM,1,1,4,1,0,7,1,1,3,3,1,1,728,1953,3,1,0,159000,222263,159000,20181227,OL,1227,25013,1,Jerry M.,724-3051
4376,2020,225330410,S,9999,Oct  1 1985 12:00AM,1,1,2,2,0,7,8,1,3,9,0,1,682,1978,9,0,0,258109,258109,141960,20100709,00,0125,0,1,Michael V.,724-7421
4377,2020,301220100,S,9999,Nov  1 1990 12:00AM,1,1,1,1,0,7,8,2,3,3,1,1,1200,1990,9,0,0,56474,56474,48003,20081103,00,0125,0,1,Rachel V.,724-7427
4378,2020,30122031A,S,9999,Dec  5 2016 12:00AM,1,1,4,1,0,7,9,1,3,3,1,1,1104,1978,9,0,0,42253,42253,35915,20161207,00,0125,0,1,Rachel V.,724-7427
4379,2020,30122038E,S,9999,Sep  1 1980 12:00AM,1,1,4,1,2,7,8,2,3,3,1,1,930,1976,9,0,0,49793,49793,42324,19831217,00,0125,0,1,Rachel V.,724-7427
4380,2020,301220390,S,9999,Apr  1 1989 12:00AM,1,1,4,2,0,7,8,2,3,3,2,2,1079,1989,9,0,0,59394,59394,50485,19890626,00,0125,0,1,Rachel V.,724-7427
4381,2020,301260130,S,9999,Dec 26 2018 12:00AM,1,1,4,1,0,6,8,2,3,9,0,2,696,1980,9,0,0,28500,29474,28500,20181227,OL,1227,0,1,Rachel V.,724-7427
4382,2020,30132007E,S,9999,Jan 19 2018 12:00AM,1,1,3,1,0,1,8,2,3,3,1,1,864,1988,9,0,0,43751,43751,43751,20180119,00,0125,0,1,Rachel V.,724-7427
4383,2020,30173060H,S,9999,Jan 11 2019 12:00AM,1,1,4,2,2,6,9,2,3,3,1,1,1089,1954,9,0,0,43800,53774,43800,20190114,OL,0114,4429,1,Rachel V.,724-7427
4384,2020,303020320,S,9999,Dec  5 2016 12:00AM,1,1,3,2,0,7,6,2,4,9,0,2,746,1970,1,4,0,64182,64182,55838,20161207,00,0125,0,1,Stephen H.,724-3061
4385,2020,303020540,S,9999,Dec 26 2018 12:00AM,1,1,3,1,7,7,9,9,3,9,0,1,704,1972,9,0,0,31500,46970,31500,20181227,OL,1227,0,1,Stephen H.,724-3061
4386,2020,303105170,S,9999,Jul  1 2007 12:00AM,1,1,3,1,0,6,8,2,3,9,0,1,512,1976,9,0,0,74690,74690,59752,20070822,00,0125,0,1,Stephen H.,724-3061
4387,2020,30311003A,S,9999,Jun 12 2013 12:00AM,1,1,4,1,2,7,1,0,3,3,1,2,1102,1946,9,0,0,72754,72754,58203,20130612,00,0125,0,1,Stephen H.,724-3061
4388,2020,303110430,S,9999,Jan  1 2007 12:00AM,1,1,3,2,0,7,6,1,3,9,0,1,735,1972,9,0,0,49819,49819,39855,20070119,00,0125,0,1,Stephen H.,724-3061
4389,2020,303120550,S,9999,Jun  1 1989 12:00AM,1,1,3,1,0,7,8,2,3,9,0,1,700,1964,9,0,0,48139,48139,38511,20070207,00,0125,0,1,Stephen H.,724-3061
4390,2020,303120640,S,9999,Jan  1 2007 12:00AM,1,1,3,1,0,7,9,1,3,9,0,1,560,1968,9,0,0,45189,45189,36151,20070910,00,0125,0,1,Stephen H.,724-3061
4391,2020,30312136C,S,9999,Dec  1 1986 12:00AM,1,1,7,1,3,7,8,2,3,3,1,1,1018,1946,9,0,0,73984,73984,59187,20070207,00,0125,0,1,Stephen H.,724-3061
4392,2020,30313038C,S,9999,Jul  1 1997 12:00AM,1,1,5,1,2,6,8,2,3,9,0,1,800,1948,9,0,0,38769,38769,31015,20070207,00,0125,0,1,Stephen H.,724-3061
4393,2020,30313068A,S,9999,Oct  1 1979 12:00AM,1,1,5,1,2,2,1,1,3,9,0,1,1691,1976,9,0,0,68453,68453,54762,19791023,00,0125,0,1,Stephen H.,724-3061
4394,2020,303131060,S,9999,Mar  1 1966 12:00AM,1,1,4,1,0,7,8,2,3,3,1,1,720,1950,9,0,0,37967,37967,30374,20070207,00,0125,0,1,Stephen H.,724-3061
4395,2020,303131120,S,9999,Mar  1 1966 12:00AM,1,1,4,2,3,7,6,1,3,9,0,2,546,1945,9,0,0,34030,34030,27224,20070207,00,0125,0,1,Stephen H.,724-3061
4396,2020,303131180,S,9999,Mar  1 1965 12:00AM,1,1,5,1,3,7,6,1,3,3,1,1,846,1964,9,0,0,41357,41357,33086,20070207,00,0125,0,1,Stephen H.,724-3061
4397,2020,303131320,S,9999,Feb 27 2014 12:00AM,1,1,5,1,0,7,8,2,3,3,1,1,1388,1964,9,0,0,66658,66658,53326,20140228,00,0125,0,1,Stephen H.,724-3061
4398,2020,30313174A,S,9999,Dec  1 1986 12:00AM,1,1,4,1,3,7,8,2,3,3,2,1,696,1948,9,0,0,55835,55835,44668,20070207,00,0125,0,1,Stephen H.,724-3061
4399,2020,30314008E,S,9999,Dec  1 1986 12:00AM,1,1,4,1,7,7,1,1,3,9,0,1,532,1955,9,0,0,39360,39360,31488,20070207,00,0125,0,1,Stephen H.,724-3061
4400,2020,30314023A,S,9999,Apr  1 1998 12:00AM,1,1,6,1,0,1,1,0,3,3,2,1,1638,1970,9,0,0,75738,75738,60590,20060208,00,0125,0,1,Stephen H.,724-3061
4401,2020,303150100,S,9999,Aug  1 1973 12:00AM,1,1,5,1,7,7,8,2,3,3,1,2,976,1964,9,0,0,49339,49339,39471,20070207,00,0125,0,1,Stephen H.,724-3061
4402,2020,30315011B,S,9999,Dec  1 1986 12:00AM,1,1,4,1,7,3,8,1,6,9,0,2,702,1960,9,0,0,46352,46352,37082,20070207,00,0125,0,1,Stephen H.,724-3061
4403,2020,30315011C,S,9999,Dec  1 1986 12:00AM,1,1,4,1,7,6,8,2,3,9,0,1,864,1960,9,0,0,49422,49422,39538,20070207,00,0125,0,1,Stephen H.,724-3061
4404,2020,30315014D,S,9999,Dec  1 1986 12:00AM,1,1,5,1,3,7,8,1,5,3,1,1,974,1950,9,0,0,49996,49996,39997,20070207,00,0125,0,1,Stephen H.,724-3061
4405,2020,30315014E,S,9999,Dec  1 1998 12:00AM,1,1,2,1,2,7,8,2,3,9,0,1,502,1966,9,0,0,37940,50317,40254,20070207,00,0125,0,1,Stephen H.,724-3061
4406,2020,30317002B,S,9999,Mar  1 2000 12:00AM,1,1,5,1,0,7,8,2,6,9,0,1,1621,1930,9,0,0,70238,70238,56190,20040824,00,0125,0,1,Stephen H.,724-3061
4407,2020,30325024A,S,9999,Dec  5 2016 12:00AM,1,1,6,1,0,7,1,2,6,9,0,1,1730,1966,9,0,0,52670,52670,45823,20161207,00,0125,0,1,Stephen H.,724-3061
4408,2020,30335007A,S,9999,Apr  1 2008 12:00AM,1,1,4,2,2,7,9,1,6,3,1,2,912,1978,3,1,0,60471,60471,52610,20080512,00,0125,0,1,Stephen H.,724-3061
4409,2020,303350150,S,9999,Dec  1 1986 12:00AM,1,1,5,1,3,7,8,2,3,9,0,1,1224,1956,9,0,0,41666,41666,36249,20060209,00,0125,0,1,Stephen H.,724-3061
4410,2020,303350180,S,9999,Dec 28 2010 12:00AM,1,1,6,1,7,7,8,0,6,3,2,1,1319,1951,9,0,0,48385,48385,42095,20110103,00,0125,0,1,Stephen H.,724-3061
4411,2020,303350200,S,9999,Dec  1 1986 12:00AM,1,1,5,1,7,6,8,2,4,9,0,1,1001,1954,9,0,0,37281,68450,59552,19861217,00,0125,0,1,Stephen H.,724-3061
4412,2020,303350220,S,9999,Dec  1 1986 12:00AM,1,1,4,1,7,7,8,2,3,3,1,1,1083,1948,9,0,0,51943,90733,78938,19861217,00,0125,0,1,Stephen H.,724-3061
4413,2020,303370270,S,9999,Dec  3 2013 12:00AM,1,1,4,1,0,1,1,1,3,9,0,1,896,1969,9,0,0,44209,63828,55530,20131211,00,0125,0,1,Stephen H.,724-3061
4414,2020,30337064C,S,9999,Mar  1 1989 12:00AM,1,1,4,1,0,7,8,2,5,3,2,1,1020,1976,9,0,0,42236,42236,36745,19890626,00,0125,0,1,Stephen H.,724-3061
4415,2020,30345005A,S,9999,Mar  1 1991 12:00AM,1,1,3,1,0,7,8,2,3,3,1,1,546,1965,9,0,0,45422,45422,39517,20070207,00,0125,0,1,Stephen H.,724-3061
4416,2020,30345008B,S,9999,Jan 11 2019 12:00AM,1,1,4,1,3,7,8,1,6,9,0,1,826,1947,9,0,0,137600,133961,137600,20190114,OL,0114,0,1,Stephen H.,724-3061
4417,2020,30345009B,S,9999,Dec  5 2016 12:00AM,1,1,3,1,7,6,8,1,5,3,1,1,735,1956,9,0,0,43888,43888,38183,20161207,00,0125,6138,1,Stephen H.,724-3061
4418,2020,30364015E,S,9999,Apr  1 1997 12:00AM,1,1,3,1,5,8,8,1,3,9,0,1,705,1978,9,0,0,64754,64754,51803,20081219,00,0125,0,1,Stephen H.,724-3061
4419,2020,304360240,S,9999,Feb 21 2018 12:00AM,1,1,3,1,5,6,1,2,3,3,1,1,836,1975,9,0,0,111263,111263,111263,20180315,00,0125,0,1,Stephen H.,724-3061
4420,2020,30504061C,S,9999,Jan 14 2019 12:00AM,1,1,3,1,0,7,8,1,3,9,0,1,600,1990,9,0,0,74600,77126,74600,20190116,OL,0116,0,1,Pamela B.,724-3053
4421,2020,305230210,S,9999,Apr  2 2013 12:00AM,1,1,4,1,0,7,8,1,3,3,1,1,1311,1976,9,0,0,62330,62330,56097,20130404,00,0125,0,1,Pamela B.,724-3053
4422,2020,305400280,S,9999,Jan  1 2007 12:00AM,1,1,5,1,0,7,9,9,3,9,0,1,1000,1976,9,0,0,81513,81513,73362,20070122,00,0125,0,1,Pamela B.,724-3053
4423,2020,30614007N,S,9999,Jan 14 2019 12:00AM,1,1,3,1,0,1,9,9,3,9,0,1,728,1984,9,0,0,29900,34337,29900,20190116,OL,0116,0,1,Pamela B.,724-3053
4424,2020,30617006F,S,9999,Aug  4 2015 12:00AM,1,1,3,2,7,3,8,2,3,3,1,2,929,1965,9,0,0,44607,44607,40146,20150804,00,0125,0,1,Pamela B.,724-3053
4425,2020,306360030,S,9999,Dec 13 2011 12:00AM,1,1.5,5,2,0,3,8,2,4,3,2,2,1586,1986,9,0,0,105509,105509,105509,20111213,00,0125,0,1,Pamela B.,724-3053
4426,2020,30636017H,S,9999,Dec 16 2013 12:00AM,1,1,3,1,0,7,8,2,3,9,0,1,610,1986,9,0,0,103119,103119,103119,20131216,00,0125,0,1,Pamela B.,724-3053
4427,2020,306380210,S,9999,Dec 19 2011 12:00AM,1,1.5,8,2,0,7,8,1,12,9,0,2,1429,1986,9,0,0,63692,63692,63692,20111230,00,0125,0,1,Pamela B.,724-3053
4428,2020,30713007E,S,9999,Jan 14 2019 12:00AM,1,1,5,2,7,6,9,9,3,3,1,1,934,1905,9,0,0,89500,128049,89500,20190116,OL,0116,0,1,George B.,724-3036
4429,2020,307300580,S,9999,Jan  1 1900 12:00AM,1,1,2,1,8,6,8,9,3,9,0,1,600,1965,9,0,0,40721,40721,40721,20081222,00,0125,0,1,George B.,724-3036
4430,2020,40102031D,S,9999,Jan 15 2019 12:00AM,1,1,4,1,0,6,9,1,3,9,0,1,1385,1960,9,0,0,40600,53481,40600,20190116,OL,0116,0,1,Michele Fredie H.,724-3067
4431,2020,401060320,S,9999,Jan 15 2019 12:00AM,1,1,3,1,0,1,8,2,3,9,0,1,1030,1960,9,0,0,64500,92346,64500,20190116,OL,0116,0,1,Michele Fredie H.,724-3067
4432,2020,401120380,S,9999,Dec  1 2004 12:00AM,1,1,6,2,0,6,8,1,3,3,1,2,1079,1935,1,1,0,27407,27407,23844,20070207,00,0125,0,0.5,Michele Fredie H.,724-3067
4433,2020,40112100B,S,9999,Feb  1 2002 12:00AM,1,1,3,1,0,7,8,2,3,9,0,1,600,1946,9,0,0,25070,25070,23315,20080131,00,0125,0,1,Michele Fredie H.,724-3067
4434,2020,40112103A,S,9999,Oct  1 1995 12:00AM,1,1,4,1,0,7,6,1,4,9,0,1,607,1955,9,0,0,30014,30014,27913,19970611,00,0125,0,1,Michele Fredie H.,724-3067
4435,2020,401121090,S,9999,Nov  1 1996 12:00AM,1,1,5,1,0,6,8,1,3,9,0,1,1172,1948,9,0,0,37266,37266,34657,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4436,2020,401121100,S,9999,Nov  1 1996 12:00AM,1,1,5,1,0,7,8,2,3,9,0,1,1497,1965,9,0,0,35423,35423,32943,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4437,2020,401121160,S,9999,Nov  1 1996 12:00AM,1,1,4,1,0,6,8,1,4,9,0,1,944,1945,9,0,0,30349,30349,28225,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4438,2020,40112119A,S,9999,Nov  1 1996 12:00AM,1,1,3,1,0,7,8,2,3,9,0,1,224,1940,9,0,0,11136,11136,10356,20070214,00,0125,0,1,Michele Fredie H.,724-3067
4439,2020,40112120C,S,9999,Jan  1 1998 12:00AM,1,1,4,2,0,3,1,1,6,9,0,2,527,1927,9,0,0,25793,25793,23987,17530101,00,0125,0,1,Michele Fredie H.,724-3067
4440,2020,401121510,S,9999,Nov  1 1996 12:00AM,1,1,5,2,0,1,6,1,3,9,0,2,624,1945,9,0,0,26935,26935,25050,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4441,2020,40113001A,S,9999,Nov  1 1996 12:00AM,1,1,5,1,3,6,8,2,3,9,0,1,735,1930,9,0,0,26732,26732,24861,20070213,00,0125,0,1,Michele Fredie H.,724-3067
4442,2020,401130050,S,9999,Jul  1 2004 12:00AM,1,1,5,1,0,6,9,2,3,9,0,1,911,1940,9,0,0,28569,28569,26569,20040806,00,0125,0,1,Michele Fredie H.,724-3067
4443,2020,401130090,S,9999,Nov  1 1996 12:00AM,1,1,4,1,0,6,8,2,3,9,0,1,620,1940,1,2,0,30219,30219,28104,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4444,2020,401130100,S,9999,Nov  1 1996 12:00AM,1,1,5,1,0,6,8,1,3,9,0,1,660,1940,9,0,0,26639,26639,24774,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4445,2020,401130140,S,9999,Nov  1 1996 12:00AM,1,1,6,1,0,6,8,1,3,9,0,1,1051,1939,9,0,0,35771,35771,33267,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4446,2020,401130150,S,9999,Nov  1 1996 12:00AM,1,1,3,1,0,6,8,2,3,9,0,1,475,1942,9,0,0,23464,23464,21822,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4447,2020,40113046A,S,9999,Nov  1 1996 12:00AM,1,1,4,1,0,7,6,1,3,9,0,1,992,1950,9,0,0,35032,35032,32580,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4448,2020,401130480,S,9999,Oct  1 2007 12:00AM,1,1,4,1,0,7,8,2,3,9,0,1,894,1927,9,0,0,28616,28616,26613,20071102,00,0125,0,1,Michele Fredie H.,724-3067
4449,2020,40113052B,S,9999,Nov  1 1996 12:00AM,1,1,5,1,0,6,8,1,4,9,0,1,1032,1936,9,0,0,35533,35533,33046,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4450,2020,401130640,S,9999,Oct  1 1995 12:00AM,1,1,4,1,0,6,8,1,3,9,0,1,660,1945,9,0,0,26639,26639,24774,19970611,00,0125,0,1,Michele Fredie H.,724-3067
4451,2020,401130710,S,9999,Nov  1 1996 12:00AM,1,1,5,1,0,7,8,1,3,9,0,1,861,1954,9,0,0,29275,29275,27226,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4452,2020,401130900,S,9999,Nov  1 1996 12:00AM,1,1,4,1,0,7,8,2,3,9,0,1,632,1938,9,0,0,25454,25454,23672,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4453,2020,401130930,S,9999,Feb  1 2002 12:00AM,1,1,7,1,0,6,8,1,3,9,0,1,963,1937,9,0,0,34666,34666,32239,20080131,00,0125,0,1,Michele Fredie H.,724-3067
4454,2020,401131190,S,9999,Nov  1 1996 12:00AM,1,1,4,1,0,6,8,1,3,9,0,1,568,1936,9,0,0,25392,25392,23615,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4455,2020,401131210,S,9999,Nov  1 1996 12:00AM,1,1,4,1,0,6,8,1,4,9,0,1,768,1936,9,0,0,28069,28069,26104,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4456,2020,401131230,S,9999,Nov  1 1996 12:00AM,1,1,3,1,0,6,8,1,3,9,0,1,528,1934,1,1,0,27297,27297,25386,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4457,2020,401131280,S,9999,Nov  1 1996 12:00AM,1,1,7,1,0,6,8,2,4,9,0,1,792,1936,9,0,0,27405,27405,25487,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4458,2020,40114072A,S,9999,Dec 24 2018 12:00AM,1,1,4,1,0,6,8,2,4,9,0,1,616,1936,9,0,0,10500,25269,10500,20181227,OL,1227,0,1,Michele Fredie H.,724-3067
4459,2020,401150080,S,9999,Dec  6 2017 12:00AM,1,1,3,1,0,6,6,2,3,9,0,3,336,2016,9,0,0,21957,21957,20420,20171206,00,0125,0,0.8,Michele Fredie H.,724-3067
4460,2020,401150940,S,9999,Dec 18 2018 12:00AM,1,1,4,3,7,2,8,1,3,3,1,1,1760,1956,9,0,0,9500,22691,9500,20181227,OL,1227,0,0.5,Michele Fredie H.,724-3067
4461,2020,401151310,S,9999,Nov  1 1996 12:00AM,1,1,4,1,0,7,8,1,3,9,0,1,673,1940,9,0,0,30903,30903,28740,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4462,2020,401151390,S,9999,Nov  1 1996 12:00AM,1,1,4,2,0,1,8,2,3,9,0,1,400,1950,9,0,0,22976,22976,21368,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4463,2020,401151680,S,9999,Dec 18 2018 12:00AM,1,1,5,1,0,7,8,2,4,9,0,1,742,1931,9,0,0,9500,26817,9500,20181227,OL,1227,0,1,Michele Fredie H.,724-3067
4464,2020,401151710,S,9999,Dec 24 2018 12:00AM,1,1,4,1,0,6,8,2,4,9,0,1,757,1936,9,0,0,9500,26998,9500,20181227,OL,1227,0,1,Michele Fredie H.,724-3067
4465,2020,401151860,S,9999,Dec 24 2018 12:00AM,1,1,4,1,0,6,8,2,3,9,0,1,824,1937,9,0,0,12500,31878,12500,20181224,OL,1224,0,1,Michele Fredie H.,724-3067
4466,2020,401170750,S,9999,Oct  1 1996 12:00AM,1,1,7,2,3,3,1,0,6,3,1,2,1644,1965,9,0,0,50077,50077,46572,19970604,00,0125,0,1,Michele Fredie H.,724-3067
4467,2020,401171020,S,9999,Apr  1 1996 12:00AM,1,1,4,1,0,6,8,2,4,9,0,1,974,1963,9,0,0,33641,33641,31286,19970604,00,0125,0,1,Michele Fredie H.,724-3067
4468,2020,401171300,S,9999,Apr  1 1996 12:00AM,1,1,4,1,0,6,6,1,3,9,0,2,955,1938,3,1,0,32656,32656,30370,19970604,00,0125,0,1,Michele Fredie H.,724-3067
4469,2020,401171320,S,9999,Oct  1 1996 12:00AM,1,1,6,1,0,7,8,2,3,9,0,1,1320,1962,9,0,0,37559,37559,34930,19970604,00,0125,0,1,Michele Fredie H.,724-3067
4470,2020,401171450,S,9999,Oct  1 1996 12:00AM,1,1,4,1,2,8,8,1,3,9,0,1,1125,1957,9,0,0,32612,32612,30329,19970604,00,0125,0,1,Michele Fredie H.,724-3067
4471,2020,40117178A,S,9999,Feb  1 2002 10:42AM,1,1,4,2,0,3,1,1,6,9,0,2,910,1939,9,0,0,36851,36851,32060,20010207,00,0125,0,1,Michele Fredie H.,724-3067
4472,2020,401171820,S,9999,Mar  1 1996 12:00AM,1,1,5,1,0,6,8,2,3,9,0,1,792,1940,9,0,0,32441,32441,28224,20070205,00,0125,0,1,Michele Fredie H.,724-3067
4473,2020,401200040,S,9999,Jan 23 2019 12:00AM,1,1,5,2,0,3,1,1,6,9,0,2,1439,1945,9,0,0,40790,82104,40790,20190123,OL,0123,36120,1,Michele Fredie H.,724-3067
4474,2020,401232440,S,9999,Dec 24 2018 12:00AM,1,1,6,2,0,7,9,1,3,3,1,2,1230,1951,9,0,0,12000,41540,12000,20181227,OL,1227,0,1,Michele Fredie H.,724-3067
4475,2020,401232590,S,9999,Jan 15 2015 12:00AM,1,1,3,1,0,1,8,2,3,3,1,1,280,1996,9,0,0,26299,26299,23669,20150115,00,0125,0,1,Michele Fredie H.,724-3067
4476,2020,40124020C,S,9999,Oct  1 1996 12:00AM,1,1,5,1,0,7,8,2,3,9,0,1,767,1936,9,0,0,21572,21572,19415,19970603,00,0125,0,1,Michele Fredie H.,724-3067
4477,2020,40124020G,S,9999,Apr  1 2014 12:00AM,1,1,5,1,0,7,8,2,3,9,0,1,682,1936,9,0,0,20389,20389,18350,20140403,00,0125,0,1,Michele Fredie H.,724-3067
4478,2020,401240240,S,9999,Oct  1 2003 12:00AM,1,1,6,1,0,6,8,1,7,9,0,1,1120,1936,9,0,0,43796,43796,39416,20031016,00,0125,0,1,Michele Fredie H.,724-3067
4479,2020,401240310,S,9999,Oct  1 1996 12:00AM,1,1,5,1,0,6,8,2,4,9,0,1,922,1936,9,0,0,33870,33870,30483,19970603,00,0125,0,1,Michele Fredie H.,724-3067
4480,2020,401240330,S,9999,Oct  1 1996 12:00AM,1,1,6,1,0,6,8,1,3,9,0,1,950,1931,9,0,0,35548,35548,31993,19970603,00,0125,0,1,Michele Fredie H.,724-3067
4481,2020,401240450,S,9999,Oct  1 1996 12:00AM,1,1,6,1,0,6,8,1,6,9,0,1,1125,1918,9,0,0,38051,38051,34246,19970603,00,0125,0,1,Michele Fredie H.,724-3067
4482,2020,401240550,S,9999,Oct  1 1996 12:00AM,1,1,4,1,0,7,8,2,3,3,1,1,728,1922,9,0,0,32065,32065,28859,19970603,00,0125,0,1,Michele Fredie H.,724-3067
4483,2020,401240560,S,9999,Dec  1 2009 12:00AM,1,1,5,1,0,6,8,2,3,3,1,1,732,1936,3,1,0,42605,42605,38345,20091216,00,0125,0,1,Michele Fredie H.,724-3067
4484,2020,401240610,S,9999,Oct  1 1996 12:00AM,1,1,4,1,0,6,8,1,3,9,0,1,616,1941,9,0,0,30552,30552,27497,19970603,00,0125,0,1,Michele Fredie H.,724-3067
4485,2020,401240650,S,9999,Oct  1 1996 12:00AM,1,1,4,1,0,6,8,2,3,9,0,1,968,1918,9,0,0,34484,34484,31036,19970603,00,0125,0,1,Michele Fredie H.,724-3067
4486,2020,40124079A,S,9999,Oct  1 1996 12:00AM,1,1,4,1,0,7,8,2,3,9,0,1,750,1929,9,0,0,21337,21337,19203,19970604,00,0125,0,1,Michele Fredie H.,724-3067
4487,2020,40124079B,S,9999,Oct  1 1996 12:00AM,1,1,4,1,0,6,8,1,3,9,0,1,702,1983,9,0,0,22503,22503,20253,19970604,00,0125,0,1,Michele Fredie H.,724-3067
4488,2020,401240880,S,9999,Oct  1 2007 12:00AM,1,1,4,1,0,6,8,2,4,3,3,1,992,1937,9,0,0,37326,37326,33593,20071108,00,0125,0,1,Michele Fredie H.,724-3067
4489,2020,401240950,S,9999,Oct  1 1996 12:00AM,1,1,3,1,0,6,8,2,3,9,0,1,1048,1922,3,1,0,38022,38022,34220,19970603,00,0125,0,1,Michele Fredie H.,724-3067
4490,2020,401241360,S,9999,Oct  1 1996 12:00AM,1,1,4,1,0,7,6,1,3,9,0,1,676,1950,9,0,0,31476,31476,28328,19970603,00,0125,0,1,Michele Fredie H.,724-3067
4491,2020,401241440,S,9999,Dec  1 2010 12:00AM,1,1,2,3,0,7,5,1,3,3,1,2,192,1995,9,0,0,25924,25924,23332,20101210,00,0125,0,1,Michele Fredie H.,724-3067
4492,2020,401250160,S,9999,Oct  1 1996 12:00AM,1,1,5,1,0,6,6,2,3,9,0,1,1040,1936,9,0,0,35436,35436,31892,19970603,00,0125,0,1,Michele Fredie H.,724-3067
4493,2020,401250170,S,9999,Oct  1 1996 12:00AM,1,1,3,1,0,6,8,1,3,9,0,1,667,1931,9,0,0,31338,31338,28204,19970603,00,0125,0,1,Michele Fredie H.,724-3067
4494,2020,401250180,S,9999,Aug  1 1996 12:00AM,1,1,4,1,0,6,9,1,3,9,0,1,654,1926,9,0,0,30893,30893,27804,19970603,00,0125,0,1,Michele Fredie H.,724-3067
4495,2020,401250330,S,9999,Aug  1 1996 12:00AM,1,1,4,1,0,6,6,1,3,9,0,1,1080,1926,3,1,0,39895,39895,35906,19970603,00,0125,0,1,Michele Fredie H.,724-3067
4496,2020,401251590,S,9999,Oct  1 1996 12:00AM,1,1,5,1,0,6,8,1,3,9,0,1,662,1943,9,0,0,31261,31261,28135,19970603,00,0125,0,1,Michele Fredie H.,724-3067
4497,2020,401260560,S,9999,Mar  1 1996 12:00AM,1,1,8,1,2,6,8,1,3,9,0,1,1997,1966,9,0,0,49473,49473,43042,19970603,00,0125,0,1,Michele Fredie H.,724-3067
4498,2020,40126061A,S,9999,Mar  1 1996 12:00AM,1,1,4,1,0,6,8,2,3,9,0,1,828,1936,9,0,0,45185,45185,39311,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4499,2020,401260630,S,9999,Dec 24 2018 12:00AM,1,1,3,1,0,6,8,2,3,9,0,1,485,1965,9,0,0,14500,33279,14500,20181227,OL,1227,0,1,Michele Fredie H.,724-3067
4500,2020,401380090,S,9999,Nov  1 1996 12:00AM,1,1,2,1,7,1,8,2,3,9,0,1,615,1955,9,0,0,43385,43385,37745,19970602,00,0125,0,1,Michele Fredie H.,724-3067
4501,2020,40138021C,S,9999,Nov  3 2017 12:00AM,1,1,4,2,0,1,1,1,3,3,1,2,357,1958,6,4,0,55356,96254,83741,20171106,00,0125,0,1,Michele Fredie H.,724-3067
4502,2020,40138027C,S,9999,Oct  1 1996 12:00AM,1,1,2,1,0,7,8,2,3,9,0,1,192,1960,9,0,0,21153,21153,18403,19970602,00,0125,0,1,Michele Fredie H.,724-3067
